capturedAt,phase,timestamp,connection,collecting,batteryPercent,sensorCount,signal,overallQuality,bp_delta,rbp_delta,bp_theta,rbp_theta,bp_alpha,rbp_alpha,bp_beta,rbp_beta,bp_gamma,rbp_gamma,region_frontal_delta,region_frontal_theta,region_frontal_alpha,region_frontal_beta,region_frontal_gamma,region_attention_frontal_delta,region_attention_frontal_theta,region_attention_frontal_alpha,region_attention_frontal_beta,region_attention_frontal_gamma,region_temporal_delta,region_temporal_theta,region_temporal_alpha,region_temporal_beta,region_temporal_gamma,region_parietal_delta,region_parietal_theta,region_parietal_alpha,region_parietal_beta,region_parietal_gamma,region_occipital_delta,region_occipital_theta,region_occipital_alpha,region_occipital_beta,region_occipital_gamma,ch_AF3,cq_AF3,ch_F7,cq_F7,ch_F3,cq_F3,ch_FC5,cq_FC5,ch_T7,cq_T7,ch_P7,cq_P7,ch_O1,cq_O1,ch_O2,cq_O2,ch_P8,cq_P8,ch_T8,cq_T8,ch_FC6,cq_FC6,ch_F4,cq_F4,ch_F8,cq_F8,ch_AF4,cq_AF4
2026-07-21T17:14:07.502492,text,1784643247.959707,connected,True,43.0,14.0,0.4925,100.0,0.0,0.0,2.317214285714286,0.4695639587479646,1.2699285714285715,0.2573403292925638,0.9503928571428573,0.19258910801519816,0.39728571428571424,0.08050660394427356,0.0,3.2778750000000003,1.6098750000000002,1.0832500000000003,0.397,0.0,3.69325,1.64175,1.151875,0.347,0.0,1.331,0.9550000000000001,0.9179999999999999,0.5595,0.0,0.6915,0.6295000000000001,0.83025,0.345,0.0,1.0865,0.8654999999999999,0.5715,0.2885,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:14:08.002206,text,1784643248.4599116,connected,True,43.0,14.0,0.4925,100.0,0.0,0.0,2.7510714285714286,0.47294517814493503,1.7284285714285716,0.29713948904975046,1.0114642857142857,0.1738839463876763,0.32592857142857146,0.05603138641763829,0.0,4.05325,2.15675,1.16275,0.28275,0.0,4.80025,2.3077500000000004,1.1715,0.25225,0.0,1.4660000000000002,1.094,1.067,0.54,0.0,0.6785,1.103,0.8220000000000001,0.35,0.0,0.8999999999999999,1.275,0.54025,0.2605,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:14:08.502740,text,1784643248.9632397,connected,True,43.0,14.0,0.4925,100.0,0.0,0.0,3.544142857142858,0.5637800464722559,1.1990714285714286,0.19074077230299,1.0316785714285717,0.16411296507763368,0.5115,0.08136621614712046,0.0,5.610875,1.5738750000000001,1.2083125000000001,0.441,0.0,8.494499999999999,2.17675,1.33525,0.45200000000000007,0.0,1.2285,0.7015,1.2497500000000001,0.9195,0.0,0.634,0.7955,0.7355,0.528,0.0,0.503,0.601,0.40325000000000005,0.369,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:14:09.002728,text,1784643249.476716,connected,True,43.0,14.0,0.4925,100.0,0.0,0.0,2.724142857142857,0.4996135455557739,1.0869285714285715,0.19934499246741338,1.002285714285714,0.18382131394511034,0.6391428571428571,0.11722014803170237,0.0,4.333875,1.282625,1.1079375,0.61025,0.0,6.80125,1.51425,1.217125,0.61625,0.0,1.0725,0.909,1.307,0.9165,0.0,0.4195,0.9385,0.7402500000000001,0.6205,0.0,0.2415,0.6305000000000001,0.537,0.496,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:14:09.522774,text,1784643250.094826,connected,True,43.0,14.0,0.4925,100.0,0.0,0.0,3.5494285714285714,0.5542208987185063,1.3419285714285714,0.2095336880025875,1.1339285714285716,0.17705579906536847,0.37907142857142856,0.059189614213537654,0.0,5.562375,1.70025,1.1585,0.377,0.0,8.67325,1.8840000000000001,1.2361249999999997,0.35125,0.0,1.0125,0.6785,1.51125,0.5505,0.0,0.8879999999999999,0.91,1.0822500000000002,0.3845,0.0,0.6960000000000001,1.004,0.71,0.21050000000000002,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:14:10.002900,text,1784643250.4594047,connected,True,43.0,14.0,0.4925,100.0,0.0,0.0,2.383,0.44956811168456656,1.324857142857143,0.2499427293185463,1.2372142857142858,0.23340834669649235,0.35557142857142854,0.06708081230039482,0.0,3.3662499999999995,1.659125,1.2185000000000001,0.364,0.0,4.2452499999999995,1.647,1.19975,0.337,0.0,0.9645,0.7775,1.642,0.5555,0.0,1.2485000000000002,0.7775,1.34675,0.2975,0.0,1.0030000000000001,1.0825,0.7977500000000001,0.18,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:14:10.515051,text,1784643251.0733523,connected,True,43.0,14.0,0.4925,100.0,0.0,0.0,2.1511428571428572,0.43560203365805333,1.5338571428571428,0.3106029376667896,0.7979642857142857,0.16158613756843346,0.45535714285714285,0.09220889110672366,0.0,2.9871250000000003,1.7745,0.7800624999999999,0.459125,0.0,3.23225,1.7807499999999998,0.7989999999999999,0.49775,0.0,1.3490000000000002,1.233,0.93375,0.6755,0.0,0.977,1.113,0.8235,0.392,0.0,0.7835,1.2930000000000001,0.7082499999999999,0.2835,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:14:11.002753,text,1784643251.4485772,connected,True,43.0,14.0,0.4925,100.0,0.0,0.0,2.753,0.49195540210225347,1.4967857142857144,0.2674725092380448,0.8058214285714287,0.14399862147310916,0.5404285714285714,0.09657346718659253,0.0,4.126499999999999,1.8725,0.921625,0.528125,0.0,4.517250000000001,1.7159999999999997,0.9405,0.55525,0.0,1.4100000000000001,1.1075,0.78325,0.7929999999999999,0.0,0.7020000000000001,0.899,0.57175,0.528,0.0,0.653,0.981,0.59925,0.34950000000000003,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:14:11.502650,text,1784643252.0679843,connected,True,43.0,14.0,0.4925,100.0,0.0,0.0,2.578071428571428,0.42628352761931754,2.191,0.3622813544508616,0.7655714285714286,0.126587062561268,0.5131428571428571,0.08484805536855285,0.0,3.6263749999999995,3.0173749999999995,0.9359374999999998,0.52925,0.0,4.3735,3.519,1.0191249999999998,0.50175,0.0,1.0154999999999998,1.526,0.6479999999999999,0.8185,0.0,1.089,0.9570000000000001,0.42824999999999996,0.36750000000000005,0.0,1.4365,0.7845,0.5389999999999999,0.28900000000000003,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:14:12.002893,text,1784643252.452139,connected,True,43.0,14.0,0.4925,100.0,0.0,0.0,2.6222857142857143,0.4491094147582697,1.9994999999999998,0.3424471520845566,0.7848571428571429,0.13441965159522412,0.43221428571428566,0.07402378156194948,0.0,3.462,2.6555,0.86175,0.408125,0.0,4.20075,3.18325,0.891625,0.38325,0.0,1.2654999999999998,1.212,0.7989999999999999,0.749,0.0,1.5035,1.1119999999999999,0.62375,0.374,0.0,1.7389999999999999,1.0505,0.62425,0.27,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:14:12.565775,text,1784643252.968933,connected,True,43.0,14.0,0.4925,100.0,0.0,0.0,2.2154285714285713,0.3960365697941672,1.812857142857143,0.3240717094846519,1.1314285714285715,0.2022575208131161,0.4342857142857143,0.07763419990806476,0.0,2.94225,2.254,1.35675,0.404625,0.0,3.255,2.39725,1.341875,0.40774999999999995,0.0,1.561,1.1669999999999998,0.97,0.75,0.0,1.112,1.2015,0.8694999999999999,0.4405,0.0,1.0659999999999998,1.3054999999999999,0.6535,0.23099999999999998,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
