capturedAt,phase,timestamp,connection,collecting,batteryPercent,sensorCount,signal,overallQuality,bp_delta,rbp_delta,bp_theta,rbp_theta,bp_alpha,rbp_alpha,bp_beta,rbp_beta,bp_gamma,rbp_gamma,region_frontal_delta,region_frontal_theta,region_frontal_alpha,region_frontal_beta,region_frontal_gamma,region_attention_frontal_delta,region_attention_frontal_theta,region_attention_frontal_alpha,region_attention_frontal_beta,region_attention_frontal_gamma,region_temporal_delta,region_temporal_theta,region_temporal_alpha,region_temporal_beta,region_temporal_gamma,region_parietal_delta,region_parietal_theta,region_parietal_alpha,region_parietal_beta,region_parietal_gamma,region_occipital_delta,region_occipital_theta,region_occipital_alpha,region_occipital_beta,region_occipital_gamma,ch_AF3,cq_AF3,ch_F7,cq_F7,ch_F3,cq_F3,ch_FC5,cq_FC5,ch_T7,cq_T7,ch_P7,cq_P7,ch_O1,cq_O1,ch_O2,cq_O2,ch_P8,cq_P8,ch_T8,cq_T8,ch_FC6,cq_FC6,ch_F4,cq_F4,ch_F8,cq_F8,ch_AF4,cq_AF4
2026-07-21T17:03:38.002107,reels,1784642618.5437038,connected,True,45.0,14.0,0.4925,100.0,0.0,0.0,3.1215,0.4072463970701296,1.4705714285714284,0.19185805411500484,1.8548214285714284,0.24198921800230175,1.218,0.15890633081256378,0.0,3.879,1.610875,2.0166250000000003,0.9805,0.0,5.24925,1.6995,2.191875,0.9597500000000001,0.0,2.8495,1.9475,2.6055,2.1015,0.0,1.525,1.107,1.12575,1.1484999999999999,0.0,1.96,0.796,1.186,1.354,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:03:38.506009,reels,1784642619.0256274,connected,True,45.0,14.0,0.4925,100.0,0.0,0.0,5.92692857142857,0.5195202809943744,2.098928571428571,0.18397993970642096,2.272607142857143,0.19920359883169453,1.11,0.09729618046751004,0.0,7.592499999999999,2.0065,2.3888125,0.872625,0.0,10.0295,2.2752499999999998,2.613625,0.855,0.0,4.7465,2.567,3.01525,2.0545,0.0,2.944,2.196,1.6285,1.0434999999999999,0.0,3.428,1.9035,1.70925,1.1815,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:03:39.002062,reels,1784642619.534145,connected,True,45.0,14.0,0.4925,100.0,0.0,0.0,5.623785714285715,0.4663890435627377,3.2697857142857143,0.27116826803464167,1.7535,0.14542040352103497,1.4110714285714285,0.11702228488158564,0.0,7.157,3.363875,1.7790000000000001,1.1025,0.0,8.645,4.0575,1.9195,1.056,0.0,5.057,2.7605,2.34475,3.3579999999999997,0.0,2.908,3.2184999999999997,1.39675,1.054,0.0,2.7735000000000003,3.4539999999999997,1.417,1.0554999999999999,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:03:39.502797,reels,1784642620.0602198,connected,True,45.0,14.0,0.4925,100.0,0.0,0.0,4.258642857142857,0.37274423809717316,3.928785714285715,0.3438729864990326,1.6118214285714287,0.14107713900776173,1.625857142857143,0.14230563639603255,0.0,5.7826249999999995,4.206875,1.5768125,1.3843750000000001,0.0,6.72825,5.40925,1.659,1.31525,0.0,2.8675,3.4844999999999997,2.4850000000000003,3.5895,0.0,1.71,3.6494999999999997,1.3445,1.164,0.0,2.1025,3.54,1.1460000000000001,1.0899999999999999,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:03:40.002665,reels,1784642620.4319975,connected,True,45.0,14.0,0.4925,100.0,0.0,0.0,5.002642857142858,0.4269117064399135,3.9545,0.3374660936880924,1.3997142857142855,0.11944774618268261,1.361357142857143,0.11617445368931152,0.0,6.692874999999999,4.598750000000001,1.2583750000000002,1.093,0.0,8.03975,5.98925,1.388875,1.0625,0.0,3.2005,3.423,2.33625,2.604,0.0,2.2199999999999998,3.098,1.2715,1.281,0.0,2.8265000000000002,2.7655000000000003,1.15675,1.2725,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:03:40.503326,reels,1784642621.069047,connected,True,45.0,14.0,0.4925,100.0,0.0,0.0,4.743714285714286,0.3818822704088967,4.736071428571428,0.3812669990282162,1.607642857142857,0.12941974733621991,1.3345,0.10743098322666712,0.0,5.178625,5.86125,1.6055,1.078875,0.0,5.748499999999999,7.103250000000001,1.763125,1.2052500000000002,0.0,6.658,4.13,2.47875,3.0935,0.0,2.822,3.014,1.3215,1.1035,0.0,3.0115,2.5635000000000003,1.03125,0.829,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:03:41.002523,reels,1784642621.4329815,connected,True,45.0,14.0,0.4925,100.0,0.0,0.0,3.1893571428571432,0.3752263703018971,2.6454999999999997,0.3112418328116136,1.4938214285714289,0.17574738965104308,1.1711428571428573,0.1377844072354461,0.0,3.358125,3.2136249999999995,1.5036250000000002,0.942,0.0,3.958,4.122,1.632125,0.9477499999999999,0.0,5.087,2.5,2.23925,2.8725,0.0,2.129,1.8530000000000002,1.281,0.9524999999999999,0.0,1.677,1.311,0.922,0.605,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:03:41.502421,reels,1784642622.046163,connected,True,45.0,14.0,0.4925,100.0,0.0,0.0,2.7279999999999993,0.37082491844026716,2.251642857142857,0.3060723162964114,1.4596428571428572,0.19841346900730156,0.9172857142857144,0.1246892962560199,0.0,3.0073749999999997,2.36675,1.2993124999999999,0.7094999999999999,0.0,4.1107499999999995,2.903,1.43025,0.57175,0.0,1.647,2.1719999999999997,2.4074999999999998,2.09,0.0,3.963,3.231,1.62675,0.972,0.0,1.4565000000000001,0.8915,0.986,0.521,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:03:42.004432,reels,1784642622.5667555,connected,True,45.0,14.0,0.4925,100.0,0.0,0.0,1.5884285714285713,0.2923436924856707,1.5816428571428571,0.2910948099069254,1.3822857142857141,0.25440395435662827,0.8810714285714285,0.1621575432507756,0.0,1.442375,1.8668749999999998,1.5299375000000002,0.8021250000000001,0.0,1.9057500000000003,2.213,1.6273750000000002,0.7522500000000001,0.0,1.3225,1.7815,1.931,1.6165,0.0,2.133,1.194,0.92225,0.8255,0.0,1.8940000000000001,0.6285000000000001,0.703,0.517,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:03:42.502078,reels,1784642623.0397744,connected,True,45.0,14.0,0.4925,100.0,0.0,0.0,1.3327857142857142,0.3026528146111611,1.156357142857143,0.26258890700145177,1.0480357142857142,0.2379909653455309,0.8664999999999999,0.19676731304185624,0.0,1.3847500000000001,1.4517499999999999,1.0592499999999998,0.67925,0.0,1.6492499999999999,1.8032499999999998,1.136875,0.6735,0.0,1.2285,1.2015,1.4895,1.9859999999999998,0.0,1.109,0.4425,0.805,0.7939999999999999,0.0,1.453,0.6435,0.80475,0.5685,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
