capturedAt,phase,signal,overallQuality,batteryPercent,connection,collecting,attention,focus,engagement,mentalFatigue,relaxation,stress,distraction,interest,excitement,thetaBeta,alphaBeta,betaAlpha,rbp_delta,rbp_theta,rbp_alpha,rbp_beta,rbp_gamma,bp_delta,bp_theta,bp_alpha,bp_beta,bp_gamma,ch_AF3,ch_F7,ch_F3,ch_FC5,ch_T7,ch_P7,ch_O1,ch_O2,ch_P8,ch_T8,ch_FC6,ch_F4,ch_F8,ch_AF4
2026-07-20T17:33:32.721229,text,0.9922,8.0,53.0,connected,True,18.6622,19.9912,21.1276,69.1891,55.5228,30.9593,79.6615,24.3628,31.9116,3.932752,1.97725,0.505747,0.0,0.527863,0.265391,0.134221,0.072526,0.0,2.27342857,1.143,0.57807143,0.31235714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:33.221755,text,0.9922,8.0,53.0,connected,True,7.7056,9.3656,8.8294,77.4673,59.5649,20.0187,91.5495,11.0863,16.3523,9.272009,3.24573,0.308091,0.0,0.660064,0.23106,0.071188,0.037688,0.0,5.52685714,1.93471429,0.59607143,0.31557143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:33.721614,text,0.9922,8.0,53.0,connected,True,9.9271,11.3065,11.8375,76.3838,58.5733,22.7927,88.6544,15.0473,22.5367,7.650701,2.820827,0.3545,0.0,0.630336,0.232406,0.082388,0.054869,0.0,3.9765,1.46614286,0.51975,0.34614286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:34.221561,text,0.9922,8.0,53.0,connected,True,8.6907,10.6208,11.3721,90.1526,52.3093,38.8795,89.1029,16.1779,27.3914,9.647161,1.468881,0.680775,0.0,0.734336,0.11181,0.076118,0.077735,0.0,4.0715,0.61992857,0.42203571,0.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:34.721769,text,0.9922,8.0,53.0,connected,True,8.1929,9.4708,10.5252,83.896,57.4417,25.8907,89.9185,14.6095,24.1395,9.942603,2.444615,0.409054,0.0,0.694219,0.170689,0.069822,0.06527,0.0,3.44835714,0.84785714,0.34682143,0.32421429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:35.221578,text,0.9922,8.0,53.0,connected,True,11.9906,13.3962,14.7052,77.9052,56.794,27.6288,85.8869,18.8008,28.3572,6.616862,2.267076,0.44109,0.0,0.620375,0.212553,0.093756,0.073316,0.0,2.32514286,0.79664286,0.35139286,0.27478571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:35.721460,text,0.9922,8.0,53.0,connected,True,11.7284,14.7428,13.5167,81.7398,54.3772,33.8658,87.0348,16.7876,24.4197,6.314659,1.766275,0.566155,0.0,0.654678,0.18312,0.103675,0.058527,0.0,3.52992857,0.98735714,0.559,0.31557143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:36.221570,text,0.9922,8.0,53.0,connected,True,13.6209,15.5437,15.7844,75.0478,56.3545,28.7926,84.8435,19.1457,26.9888,5.504879,2.158996,0.463172,0.0,0.594769,0.233266,0.108043,0.063922,0.0,3.46928571,1.36064286,0.63021429,0.37285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:36.721606,text,0.9922,8.0,53.0,connected,True,26.9169,21.989,32.2134,54.019,57.5773,25.5237,68.8261,36.0107,44.871,2.849588,2.484897,0.402427,0.0,0.398469,0.347472,0.139833,0.114226,0.0,1.31214286,1.14421429,0.46046429,0.37614286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:37.221748,text,0.9922,8.0,53.0,connected,True,33.7744,29.8239,37.6161,53.8083,54.3369,33.9666,63.5039,40.3219,46.6357,2.003296,1.759546,0.568324,0.0,0.376089,0.330329,0.187734,0.105847,0.0,1.08192857,0.95028571,0.54007143,0.3045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:37.721720,text,0.9922,8.0,53.0,connected,True,32.2594,34.4125,35.4721,68.9231,48.0403,48.2904,65.6192,38.5787,45.8274,2.085883,1.059863,0.943509,0.0,0.448487,0.227882,0.21501,0.108622,0.0,1.33392857,0.67778571,0.6395,0.32307143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:38.221506,text,0.9922,8.0,53.0,connected,True,32.1875,36.0021,35.839,74.8058,44.5768,55.0475,65.2575,39.4328,47.8185,2.123009,0.841802,1.187916,0.0,0.469925,0.186332,0.221348,0.122395,0.0,1.20064286,0.47607143,0.56553571,0.31271429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:38.721827,text,0.9922,8.0,53.0,connected,True,40.5191,41.0554,45.3344,66.9482,45.203,53.8806,55.8528,48.563,56.0963,1.59641,0.876153,1.141344,0.0,0.388753,0.213358,0.243516,0.154374,0.0,0.98014286,0.53792857,0.61396429,0.38921429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:39.227281,text,0.9922,8.0,53.0,connected,True,16.7785,21.1357,19.944,86.5125,46.4581,51.4699,80.8117,24.6687,35.693,4.617005,0.951225,1.051261,0.0,0.635214,0.130871,0.13758,0.096334,0.0,3.00585714,0.61928571,0.65103571,0.45585714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:39.721617,text,0.9922,17.0,53.0,connected,True,2.2994,3.6278,2.6496,94.6797,57.1149,26.7703,97.4715,3.7523,6.3252,27.179458,2.352117,0.42513,0.0,0.875183,0.075739,0.032199,0.01688,0.0,19.6135,1.69735714,0.72160714,0.37828571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:40.221459,text,0.9922,17.0,53.0,connected,True,4.1458,5.6583,5.1593,91.6294,56.9174,27.2993,95.0706,7.616,13.3483,17.577514,2.29914,0.434932,0.0,0.811802,0.106184,0.046183,0.035831,0.0,10.54171429,1.37885714,0.59971429,0.46528571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:40.721637,text,0.9922,17.0,53.0,connected,True,15.1081,16.5689,18.2832,76.0083,55.438,31.1776,82.4234,22.5843,32.6204,5.223724,1.960189,0.510148,0.0,0.584337,0.219271,0.111861,0.084531,0.0,2.8505,1.06964286,0.54567857,0.41235714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:41.221631,text,0.9922,17.0,53.0,connected,True,22.3529,24.0889,26.2903,73.6981,51.8884,39.8636,74.6296,30.6529,40.8324,3.405046,1.418314,0.705054,0.0,0.521888,0.217384,0.153268,0.107461,0.0,1.55964286,0.64964286,0.45803571,0.32114286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:41.732267,text,0.9922,17.0,53.0,connected,True,27.9558,28.4215,33.2359,70.7895,50.5721,42.8599,67.8209,37.8064,48.4709,2.709689,1.276884,0.783148,0.0,0.468495,0.220769,0.172895,0.137841,0.0,1.14078571,0.53757143,0.421,0.33564286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:42.221157,text,0.9922,17.0,53.0,connected,True,33.4282,32.6817,39.1329,66.6854,49.7393,44.6939,62.0047,43.2571,52.8803,2.161871,1.198511,0.834361,0.0,0.420389,0.233058,0.194455,0.152098,0.0,0.89571429,0.49657143,0.41432143,0.32407143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:42.722212,text,0.9922,17.0,53.0,connected,True,11.8408,14.7503,14.0044,83.237,53.6207,35.7352,86.564,17.7691,26.5536,6.430018,1.646793,0.607231,0.0,0.66108,0.169309,0.10281,0.066801,0.0,3.67364286,0.94085714,0.57132143,0.37121429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:43.221791,text,0.9922,17.0,53.0,connected,True,4.7858,7.0995,5.4492,90.7183,55.8083,30.2203,94.7929,7.2731,11.5289,14.140514,2.036591,0.491004,0.0,0.799914,0.115208,0.056568,0.02831,0.0,12.13378571,1.74757143,0.85807143,0.42942857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:43.721643,text,0.9922,17.0,53.0,connected,True,9.5668,13.0603,10.6425,84.7278,54.1041,34.5453,89.8056,13.1096,18.8663,7.386181,1.721518,0.580873,0.0,0.699433,0.163019,0.094694,0.042854,0.0,8.09771429,1.88735714,1.09632143,0.49614286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:44.221830,text,0.9922,17.0,53.0,connected,True,15.1547,17.7853,17.359,76.7327,54.4461,33.6937,83.3191,20.7969,28.8188,4.902297,1.777866,0.562465,0.0,0.594814,0.215715,0.121333,0.068138,0.0,5.68478571,2.06164286,1.15960714,0.65121429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:44.721839,text,0.9922,17.0,53.0,connected,True,34.4651,39.7131,37.7178,77.1405,41.0819,61.1462,63.4035,41.0184,48.7199,1.912432,0.680143,1.470264,0.0,0.467478,0.166255,0.244441,0.121826,0.0,2.90178571,1.032,1.51732143,0.75621429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:45.318194,text,0.9922,17.0,53.0,connected,True,36.9799,40.4158,41.044,73.4923,42.6789,58.444,60.1127,44.4576,52.4226,1.780524,0.748352,1.336258,0.0,0.434338,0.182552,0.243937,0.139173,0.0,3.13042857,1.31571429,1.75814286,1.00307143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:45.721521,text,0.9922,17.0,53.0,connected,True,36.3105,39.2651,41.7621,75.7422,42.16,59.3372,59.401,45.9034,55.5662,1.908975,0.725246,1.378829,0.0,0.437743,0.166305,0.229307,0.166645,0.0,3.12364286,1.18671429,1.63628571,1.18914286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:46.225275,text,0.9922,17.0,53.0,connected,True,45.2628,46.701,48.2732,65.0449,42.8191,58.2001,52.9246,50.3459,55.182,1.279559,0.754762,1.32491,0.0,0.367456,0.216748,0.287173,0.128623,0.0,2.19385714,1.29407143,1.71453571,0.76792857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:46.721363,text,0.9922,17.0,53.0,connected,True,49.3003,48.4728,51.9246,58.8318,44.0309,56.0458,49.275,53.3984,56.8373,1.101741,0.813364,1.229453,0.0,0.331186,0.2445,0.300602,0.123712,0.0,1.73914286,1.28392857,1.57853571,0.64964286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:47.223499,text,0.9922,17.0,53.0,connected,True,22.2569,23.7937,24.6134,67.7762,53.9508,34.9245,76.2667,27.5714,34.4734,3.193052,1.697224,0.589192,0.0,0.501263,0.26644,0.156985,0.075313,0.0,4.93192857,2.6215,1.54457143,0.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:47.739838,text,0.9922,17.0,53.0,connected,True,15.1888,18.0881,16.8808,75.5251,54.6926,33.0748,83.7823,19.7475,26.4365,4.743948,1.820426,0.549315,0.0,0.59057,0.226623,0.124488,0.058318,0.0,6.40878571,2.45928571,1.35092857,0.63285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:48.221457,text,0.9922,17.0,53.0,connected,True,21.1412,24.0707,23.7987,74.3376,51.6539,40.4061,77.0611,27.3254,35.5541,3.43608,1.391351,0.718718,0.0,0.540196,0.218738,0.157212,0.083854,0.0,2.8635,1.1595,0.83335714,0.4445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:48.726592,text,0.9922,17.0,53.0,connected,True,8.1202,11.3666,9.3497,88.7238,52.8477,37.6031,91.0494,12.1551,18.7011,8.880529,1.537941,0.650207,0.0,0.74228,0.128549,0.083584,0.045587,0.0,6.9935,1.21114286,0.7875,0.4295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:49.221443,text,0.9922,17.0,53.0,connected,True,7.0471,9.9823,8.2237,90.2104,52.9398,37.3827,92.1315,10.9832,17.4219,10.238365,1.550281,0.64503,0.0,0.765799,0.115956,0.074796,0.043449,0.0,8.785,1.33021429,0.85803571,0.49842857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:49.721575,text,0.9922,17.0,53.0,connected,True,30.5118,30.2115,34.0673,63.1719,52.0272,39.5405,67.0029,37.2309,44.6125,2.269607,1.434682,0.697012,0.0,0.431644,0.272854,0.190184,0.105318,0.0,1.89642857,1.19878571,0.83557143,0.46271429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:50.221247,text,0.9922,17.0,53.0,connected,True,36.8166,33.8634,41.1433,57.331,51.7764,40.1233,60.0143,44.0532,50.8429,1.806404,1.405328,0.711572,0.0,0.375501,0.292129,0.207871,0.124499,0.0,1.485,1.15528571,0.82207143,0.49235714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:50.724052,text,0.9922,17.0,53.0,connected,True,36.2105,34.5553,40.4258,60.4128,50.6676,42.6466,60.7252,43.4564,50.5278,1.84251,1.286383,0.777367,0.0,0.390437,0.272591,0.211904,0.125068,0.0,1.51764286,1.05957143,0.82367857,0.48614286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:51.221589,text,0.9922,17.0,53.0,connected,True,13.3452,15.9553,15.5081,78.9174,54.767,32.8871,85.1107,19.0452,27.2983,5.630823,1.833613,0.545364,0.0,0.621246,0.202302,0.110329,0.066124,0.0,4.18957143,1.36428571,0.74403571,0.44592857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:51.721541,text,0.9922,17.0,53.0,connected,True,11.0869,15.7718,11.6302,84.4287,52.1566,39.238,88.8543,13.3738,17.4423,6.101987,1.450205,0.689547,0.0,0.688829,0.163708,0.112885,0.034578,0.0,6.94957143,1.65164286,1.13889286,0.34885714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:52.222086,text,0.9922,17.0,53.0,connected,True,30.6726,33.3981,33.3291,69.5371,48.3546,47.6396,67.7292,36.2028,42.9082,2.185529,1.083616,0.922828,0.0,0.462652,0.22939,0.211688,0.09627,0.0,2.1245,1.05335714,0.97207143,0.44207143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:52.721479,text,0.9922,17.0,53.0,connected,True,30.1417,32.3015,33.9676,71.1122,48.3392,47.6716,67.1011,37.6465,46.2306,2.32782,1.082437,0.923833,0.0,0.465763,0.21658,0.200085,0.117572,0.0,1.88878571,0.87828571,0.81139286,0.47678571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:53.223815,text,0.9922,17.0,53.0,connected,True,7.9011,10.6549,9.1049,85.8421,55.4842,31.0584,91.2848,11.7637,17.9677,9.112702,1.969463,0.507743,0.0,0.721568,0.155947,0.079182,0.043303,0.0,6.69857143,1.44771429,0.73507143,0.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:53.721600,text,0.9922,17.0,53.0,connected,True,7.4353,9.956,8.5273,84.749,56.6526,28.0045,91.8398,10.9747,16.6854,9.586756,2.231295,0.448162,0.0,0.718165,0.167151,0.074911,0.039772,0.0,6.87071429,1.59914286,0.71667857,0.3805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:54.221837,text,0.9922,17.0,53.0,connected,True,36.2002,35.9457,40.1604,63.4887,49.0908,46.0894,60.988,43.1999,50.2921,1.828477,1.142506,0.875261,0.0,0.403251,0.251967,0.220538,0.124244,0.0,1.56485714,0.97778571,0.85582143,0.48214286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:54.721673,text,0.9922,17.0,53.0,connected,True,28.1999,27.4643,31.8836,62.6043,53.4939,36.0445,69.1501,35.2242,43.019,2.522875,1.628093,0.61421,0.0,0.439606,0.283692,0.174247,0.102456,0.0,2.09814286,1.354,0.83164286,0.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:55.221576,text,0.9922,17.0,53.0,connected,True,10.9114,13.0472,12.6124,77.7884,57.0573,26.9255,87.9073,15.6269,22.6607,6.780182,2.336443,0.427995,0.0,0.634461,0.218635,0.093575,0.053329,0.0,5.97485714,2.05892857,0.88121429,0.50221429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:55.721739,text,0.9922,17.0,53.0,connected,True,8.7556,10.3974,10.4926,79.6558,58.2598,23.6586,89.9498,13.6399,20.9837,8.635975,2.706752,0.36944,0.0,0.663372,0.207919,0.076814,0.051896,0.0,5.776,1.81035714,0.66882143,0.45185714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:56.221657,text,0.9922,17.0,53.0,connected,True,5.932,7.5718,7.2966,86.4475,57.9907,24.3971,93.0216,10.1887,16.9369,12.633863,2.615228,0.382367,0.0,0.743331,0.153871,0.058835,0.043963,0.0,8.68592857,1.798,0.6875,0.51371429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:56.721678,text,0.9922,17.0,53.0,connected,True,17.5211,21.8046,19.5546,80.2816,50.3217,43.4163,81.1898,22.9114,30.7442,4.131083,1.252501,0.798393,0.0,0.601025,0.182225,0.145488,0.071263,0.0,3.63021429,1.10064286,0.87875,0.43042857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:57.223181,text,0.9922,17.0,53.0,connected,True,40.0593,37.2389,44.4747,57.7645,50.0766,43.957,56.7078,47.2317,53.6648,1.604183,1.229325,0.813448,0.0,0.362314,0.27765,0.225855,0.134181,0.0,1.17592857,0.90114286,0.73303571,0.4355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:57.721278,text,0.9922,17.0,53.0,connected,True,32.8556,32.9663,36.926,65.1936,50.0713,43.9684,64.1852,40.307,48.1959,2.094884,1.228839,0.813769,0.0,0.425919,0.24984,0.203313,0.120929,0.0,1.47121429,0.863,0.70228571,0.41771429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:58.234207,text,0.9922,17.0,53.0,connected,True,15.9582,18.2387,17.3044,70.5645,56.0875,29.4932,83.372,19.6124,24.9977,4.410489,2.097625,0.476724,0.0,0.557691,0.265237,0.126446,0.050626,0.0,4.68807143,2.22964286,1.06292857,0.42557143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:58.721520,text,0.9922,17.0,53.0,connected,True,13.9186,15.9219,14.637,68.1618,57.8535,24.7724,85.9529,16.1869,19.8034,4.909625,2.570652,0.389002,0.0,0.558143,0.29224,0.113682,0.035935,0.0,6.84635714,3.58471429,1.39446429,0.44078571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:59.221787,text,0.9922,17.0,53.0,connected,True,23.9407,26.3015,25.5159,67.5169,52.7493,37.8383,75.3859,27.7706,33.0317,2.840148,1.524923,0.655765,0.0,0.495133,0.265845,0.174332,0.06469,0.0,2.376,1.27571429,0.83657143,0.31042857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:33:59.721810,text,0.9922,17.0,53.0,connected,True,31.0266,33.9505,33.0834,68.4961,48.4455,47.4502,67.9709,35.4914,41.1101,2.110506,1.090634,0.91689,0.0,0.459524,0.237466,0.217731,0.085279,0.0,1.82785714,0.94457143,0.86607143,0.33921429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:34:00.313383,text,0.9922,17.0,53.0,connected,True,41.3325,39.4488,46.0641,60.6259,48.1909,47.9795,55.1264,48.9686,55.7457,1.545894,1.071142,0.933575,0.0,0.364657,0.252669,0.235886,0.146788,0.0,1.16014286,0.80385714,0.75046429,0.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:34:00.729601,text,0.9922,17.0,53.0,connected,True,27.6075,30.6371,33.5284,81.1535,44.0951,55.9291,67.5333,38.8907,51.4029,2.824867,0.816641,1.224513,0.0,0.510253,0.147509,0.180628,0.161609,0.0,3.08628571,0.89221429,1.09253571,0.9775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:34:01.221451,text,0.9922,17.0,53.0,connected,True,15.5582,19.5587,18.7196,86.9507,47.2849,49.8284,82.0001,23.5287,34.75,5.042715,1.005837,0.994182,0.0,0.647698,0.129192,0.128441,0.094668,0.0,5.66985714,1.13092857,1.12435714,0.82871429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:34:01.721985,text,0.9922,17.0,53.0,connected,True,16.3687,17.8055,18.7929,71.1111,56.1772,29.2583,81.9289,22.1532,29.994,4.554438,2.117908,0.472158,0.0,0.552212,0.25679,0.121246,0.069752,0.0,2.60971429,1.21357143,0.573,0.32964286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:34:02.221509,text,0.9922,17.0,53.0,connected,True,10.0143,10.6727,11.5914,69.1284,60.4061,17.6289,88.8916,14.1265,20.0415,7.356874,3.707744,0.269701,0.0,0.582284,0.293461,0.079147,0.045108,0.0,4.2765,2.15528571,0.58128571,0.33128571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:34:02.722620,text,0.9922,17.0,53.0,connected,True,5.4776,7.4257,5.9654,81.1785,60.0129,18.7495,94.2983,7.3012,10.4182,12.046794,3.477768,0.287535,0.0,0.712344,0.205645,0.05913,0.02288,0.0,16.88128571,4.87342857,1.40128571,0.54221429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:34:03.221821,text,0.9922,17.0,53.0,connected,True,13.8006,18.203,14.6056,79.8743,52.8828,37.5194,85.9832,16.6179,21.3133,4.978753,1.542625,0.648237,0.0,0.633982,0.196434,0.127336,0.042248,0.0,6.83321429,2.11721429,1.37246429,0.45535714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:34:03.722470,text,0.9922,17.0,53.0,connected,True,11.7012,15.7654,13.0716,84.8471,51.8943,39.8498,87.4644,15.9559,22.686,6.13627,1.419002,0.70471,0.0,0.679807,0.157204,0.110784,0.052205,0.0,5.19571429,1.2015,0.84671429,0.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:34:04.226724,text,0.9922,17.0,53.0,connected,True,3.3809,4.7278,4.0269,89.3578,59.6503,19.7773,96.1546,5.7013,9.6082,20.062457,3.287729,0.304151,0.0,0.803283,0.131638,0.040038,0.025042,0.0,12.10942857,1.98442857,0.60357143,0.3775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:34:04.720932,text,0.9922,17.0,53.0,connected,True,14.2633,18.1342,16.5806,84.3141,50.448,43.136,84.0729,20.4957,29.631,5.282358,1.264712,0.790682,0.0,0.647943,0.155132,0.122661,0.074265,0.0,3.35092857,0.80228571,0.63435714,0.38407143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:34:05.221656,text,0.9922,17.0,53.0,connected,True,15.381,20.1258,18.0888,88.216,45.5824,53.1619,82.6118,22.5406,32.928,4.970057,0.89793,1.113655,0.0,0.660916,0.119406,0.132979,0.086699,0.0,5.54964286,1.00264286,1.11660714,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-20T17:34:05.721682,text,0.9922,17.0,53.0,connected,True,18.1534,22.3058,20.8989,82.016,48.9854,46.3135,79.8838,24.9727,34.4782,4.118038,1.133779,0.881995,0.0,0.60153,0.165613,0.146071,0.086786,0.0,6.72671429,1.852,1.63346429,0.9705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
