capturedAt,phase,timestamp,connection,collecting,batteryPercent,sensorCount,signal,overallQuality,bp_delta,rbp_delta,bp_theta,rbp_theta,bp_alpha,rbp_alpha,bp_beta,rbp_beta,bp_gamma,rbp_gamma,region_frontal_delta,region_frontal_theta,region_frontal_alpha,region_frontal_beta,region_frontal_gamma,region_attention_frontal_delta,region_attention_frontal_theta,region_attention_frontal_alpha,region_attention_frontal_beta,region_attention_frontal_gamma,region_temporal_delta,region_temporal_theta,region_temporal_alpha,region_temporal_beta,region_temporal_gamma,region_parietal_delta,region_parietal_theta,region_parietal_alpha,region_parietal_beta,region_parietal_gamma,region_occipital_delta,region_occipital_theta,region_occipital_alpha,region_occipital_beta,region_occipital_gamma,ch_AF3,cq_AF3,ch_F7,cq_F7,ch_F3,cq_F3,ch_FC5,cq_FC5,ch_T7,cq_T7,ch_P7,cq_P7,ch_O1,cq_O1,ch_O2,cq_O2,ch_P8,cq_P8,ch_T8,cq_T8,ch_FC6,cq_FC6,ch_F4,cq_F4,ch_F8,cq_F8,ch_AF4,cq_AF4
2026-07-20T17:21:15.722798,reels,1784557275.666936,connected,True,55.0,14.0,0.4925,4.0,0.0,0.0,18.59714285714286,0.5869972753640833,8.987428571428572,0.28367777375714553,2.935035714285715,0.0926410030087105,1.1622142857142859,0.036683947870060685,0.0,27.397875,13.326,3.4326250000000003,0.828125,0.0,40.76525,18.410500000000003,5.2562500000000005,1.1647500000000002,0.0,13.941,1.7195,1.0265,0.5465,0.0,6.214,6.6705,4.06725,3.151,0.0,0.4335,1.218,1.7209999999999999,1.1255,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
2026-07-20T17:21:16.253830,reels,1784557276.2871995,connected,True,55.0,14.0,0.4925,4.0,0.0,0.0,7.788285714285713,0.5825366169002723,3.178285714285715,0.2377246900619476,1.5608214285714284,0.11674400091892859,0.8422142857142856,0.06299469211885166,0.0,11.994,4.501125,1.4364374999999998,0.63525,0.0,8.20025,1.878,1.391125,0.6465000000000001,0.0,2.2945,0.41500000000000004,1.02475,0.3795,0.0,3.6595,2.4615,3.00575,2.149,0.0,0.5880000000000001,1.367,1.1495,0.8260000000000001,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
2026-07-20T17:21:16.721628,reels,1784557276.6586125,connected,True,55.0,14.0,0.4925,4.0,0.0,0.0,3.567285714285714,0.45079092857948777,2.1447857142857143,0.27103238181202755,1.4225357142857142,0.17976305991199368,0.7787857142857143,0.09841362969649103,0.0,5.16925,1.972,1.0958125000000003,0.493875,0.0,5.424,1.8505,1.224,0.59875,0.0,1.382,1.252,1.19,0.3835,0.0,2.156,3.7575,3.271,2.1814999999999998,0.0,0.756,2.116,1.1135,0.911,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
2026-07-20T17:21:17.228786,reels,1784557277.2782624,connected,True,55.0,14.0,0.4925,4.0,0.0,0.0,5.231071428571427,0.49855678244176066,2.6896428571428572,0.2563413073372636,1.8913571428571425,0.18025923455008372,0.6803571428571429,0.06484267567089194,0.0,8.43375,3.2091250000000002,1.8411875,0.505625,0.0,14.15925,4.7375,2.69875,0.6615000000000001,0.0,1.075,0.988,0.88825,0.3345,0.0,1.3419999999999999,3.4455,3.55025,1.704,0.0,0.4655,1.5575,1.4362499999999998,0.7015,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
2026-07-20T17:21:17.721714,reels,1784557277.6523767,connected,True,55.0,14.0,0.4925,4.0,0.0,0.0,5.651071428571428,0.5258068375159506,2.4230000000000005,0.22544927690344538,1.962785714285714,0.18262840280731601,0.7105714285714286,0.06611548277328796,0.0,9.184249999999999,3.2105000000000006,1.9888125,0.6275000000000001,0.0,14.052,4.8615,3.052375,0.8245,0.0,1.0715,0.49150000000000005,0.7170000000000001,0.34550000000000003,0.0,1.3054999999999999,2.4995000000000003,3.25375,1.496,0.0,0.4435,1.1280000000000001,1.8135000000000001,0.6224999999999999,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
2026-07-20T17:21:18.222355,reels,1784557278.2621083,connected,True,55.0,14.0,0.4925,4.0,0.0,0.0,7.817785714285715,0.5672358079621045,3.1905,0.23149340637414065,1.9764642857142858,0.14340650370689006,0.7975000000000001,0.05786428195686481,0.0,12.952874999999999,4.717625,2.50475,0.830125,0.0,24.125,8.8195,4.228750000000001,1.283,0.0,1.0945,0.6779999999999999,0.5922499999999999,0.41400000000000003,0.0,1.1425,1.796,2.04375,1.3455,0.0,0.676,0.989,1.1802499999999998,0.5025,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
2026-07-20T17:21:18.721028,reels,1784557278.765193,connected,True,55.0,14.0,0.4925,8.0,0.0,0.0,8.042071428571429,0.6088788180323613,2.867928571428571,0.21713571861209655,1.6236428571428576,0.12292874448386262,0.6743571428571428,0.05105671887167949,0.0,13.21325,4.319875,2.0863750000000003,0.6722499999999999,0.0,24.811500000000002,8.05325,3.5985,1.0614999999999999,0.0,1.161,0.5315,0.49975,0.29300000000000004,0.0,1.31,1.48,1.6099999999999999,1.217,0.0,0.9704999999999999,0.7845,0.9102499999999999,0.5215,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0
2026-07-20T17:21:19.221274,reels,1784557279.1387405,connected,True,55.0,14.0,0.4925,8.0,0.0,0.0,2.818857142857143,0.5165478831667747,1.3255714285714286,0.24290734887008425,0.8587499999999997,0.15736359531148758,0.45392857142857146,0.08318117265165349,0.0,4.20225,1.768375,0.91775,0.348125,0.0,7.18,2.683,1.347625,0.45349999999999996,0.0,0.937,0.462,0.4325,0.251,0.0,1.0374999999999999,1.2285,1.219,1.1505,0.0,0.9485,0.5149999999999999,0.68875,0.3835,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0
2026-07-20T17:21:19.730221,reels,1784557279.7926092,connected,True,55.0,14.0,0.4925,8.0,0.0,0.0,3.9449285714285716,0.5316845646952362,2.143142857142857,0.2888457817290891,0.8900357142857143,0.11995610129433794,0.4415714285714286,0.0595135522813368,0.0,6.468249999999999,3.118125,0.9317500000000001,0.318875,0.0,11.631499999999999,5.152,1.324875,0.38050000000000006,0.0,0.435,0.3995,0.38925,0.2125,0.0,0.9725,1.4849999999999999,1.5425,1.1755,0.0,0.334,0.645,0.5715000000000001,0.4275,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0
2026-07-20T17:21:20.222786,reels,1784557280.166734,connected,True,55.0,14.0,0.4925,8.0,0.0,0.0,3.5907857142857145,0.5348149409023693,1.7604285714285712,0.26219985744225877,0.8675714285714283,0.12921688990074148,0.4952857142857143,0.07376831175463046,0.0,5.905625,2.1438750000000004,0.8971250000000001,0.305875,0.0,10.29875,3.4665,1.24525,0.35925,0.0,0.448,0.423,0.4145,0.23299999999999998,0.0,0.7855,2.2904999999999998,1.4700000000000002,1.4405000000000001,0.0,0.2795,1.034,0.6,0.57,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0
